id,title,description,availability,condition,price,sale_price,link,image_link,brand,product_type
"pack-2-bayetas-pva-splass","PACK 2 BAYETAS PVA SPLASS","""PVA SPLASS"" 
LaBonCler utiliza las últimas tecnologías para inventar y producir las soluciones de limpieza más eficientes y reducir tu trabajo.
Nuestra bayeta, PVA Splass, consigue resultados de limpieza sin marcas en un solo paso a través de una tecnología de recubrimiento única,
 POLIVINILO DE ALCOHOL (PVA). 
Esta bayeta absorbe una gran cantidad de agua así como otros líquidos y los libera de forma homogénea. Súper cómoda.
Medidas: 42×32 cm.
Trabaja con la mejor Bayeta PVA del mercado.
La limpieza nunca fue tan fácil.
Consejos de uso:
• Remojar la Bayeta en agua tibia antes de usarla, enjuagar y escurrir a mano.
• Después de su uso, escurrir la Bayeta retorciéndola y dejándola doblada.
• Al secarse se endurecerá. ES NORMAL. 
• NO TE PREOCUPES.
• Para re-hidratarla sumérgela en agua unos minutos y estará lista, suave y flexible como la primera vez.
• NO MANIPULAR EN SECO. Puedes romperla.
• Cuando lo creas necesario, lávala con un poco De ECO-JIN y abundante agua, escúrrela y guárdala.
• La PVA Splass de Laboncler repele las bacterias y no crea mal olor.
 Probablemente la mejor bayeta jamás creada en la historia... 
Se envía en color aleatorio (no se puede elegir). Azul y púrpura.","in stock","new","7.65 EUR","","https://aura-prestige.sumupstore.com/product/pack-2-bayetas-pva-splass","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/1000074747.png","Laboncler","Packs"
"pack-doble-fregona-trapeadora-magica","PACK DOBLE FREGONA TRAPEADORA MÁGICA","""La TRAPEADORA"" de Laboncler 
Fabricada bajo los estándares de calidad más rigurosos del mercado, para conseguir un rendimiento único....
Sus cintas de microfibra con medidas y tejidos especiales Abarcan más superficie...
 (200 gramos de Fibra pura ) 
NO PESA , NO RAYA Y ESCURRE DE MANERA IDÓNEA
Dejando nuestros suelos con un brillo destellante.
SU RESISTENCIA Y VERSATILIDAD es indiscutible...
Si tienes Plaqueta, Parquet, Suelo vinílico, Porcelánico o cerámico.
ESTA ES LA FREGONA QUE NECESITAS.
 APUESTA POR UNA LIMPIEZA SIN HUELLAS 
¡¡ Si es bueno... es de Laboncler !!","in stock","new","11.00 EUR","","https://aura-prestige.sumupstore.com/product/pack-doble-fregona-trapeadora-magica","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/doble-trapeadora.jpg","Laboncler","Packs"
"pack-doble-fregona-optimus-360","PACK DOBLE FREGONA OPTIMUS 960","PACK DE 2 FREGONAS  ÓPTIMUS 960 DE LABONCLER 
La más alta calidad en el mundo del fregado.
La fregona Óptimus 960 de Laboncler, está fabricada bajo los estándares de calidad más rigurosos del mercado...
Para conseguir un rendimiento único.
Millones de hilos de MICROFIBRA NATURAL agrupados en un cordón de DOBLE TORSIÓN para unos resultados impecables...
 (250 gramos de Fibra pura) 
Su capacidad de ABSORCIÓN es de hasta 1.2 litros.
Su RESISTENCIA es inigualable.
Su ESCURRIDO es óptimo.
Apta para todo tipo de suelos:
Siendo idónea para MARMOL, GRES, TERRAZO, RESINA, LINOLEOS, LAMINADOS, BALDOSAS E HIDRAÚLICOS.
 APUESTA POR UNA LIMPIEZA SIN HUELLAS. 
¡¡ Si es bueno... es de Laboncler !!","in stock","new","11.00 EUR","","https://aura-prestige.sumupstore.com/product/pack-doble-fregona-optimus-960","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/LBC-Pack-Doble-Optimus-360.jpg","Laboncler","Packs"
"pack-fregonas-optimus-360trapeadora","PACK DOBLE FREGONA OPTIMUS 960+TRAPEADORA","LA ÓPTIMUS 960 DE LABONCLER 
La más alta calidad en el mundo del fregado.
La fregona Óptimus 960 de Laboncler, está fabricada bajo los estándares de calidad más rigurosos del mercado...
Para conseguir un rendimiento único.
Millones de hilos de MICROFIBRA NATURAL agrupados en un cordón de DOBLE TORSIÓN para unos resultados impecables...
 (250 gramos de Fibra pura) 
Su capacidad de ABSORCIÓN es de hasta 1.2 litros.
Su RESISTENCIA es inigualable.
Su ESCURRIDO es óptimo.
Apta para todo tipo de suelos:
Siendo idónea para MARMOL, GRES, TERRAZO, RESINA, LINOLEOS, LAMINADOS, BALDOSAS E HIDRAÚLICOS.
APUESTA POR UNA LIMPIEZA SIN HUELLAS.
 ""La TRAPEADORA"" de Laboncler 
Fabricada bajo los estándares de calidad más rigurosos del mercado, para conseguir un rendimiento único....
Sus cintas de microfibra con medidas y tejidos especiales Abarcan más superficie...
 (200 gramos de Fibra pura ) 
NO PESA , NO RAYA Y ESCURRE DE MANERA IDÓNEA
Dejando nuestros suelos con un brillo destellante.
SU RESISTENCIA Y VERSATILIDAD es indiscutible...
Si tienes Plaqueta, Parquet, Suelo vinílico, Porcelánico o cerámico.
ESTA ES LA FREGONA QUE NECESITAS.
APUESTA POR UNA LIMPIEZA SIN HUELLAS
¡¡ Si es bueno... es de Laboncler !!","in stock","new","11.00 EUR","","https://aura-prestige.sumupstore.com/product/pack-doble-fregona-optimus-960-trapeadora","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/LBC-Pack-Doble-OptimusTrapeadora.jpg","Laboncler","Packs"
"fregona-trapeadora-magica","FREGONA TRAPEADORA MÁGICA","""LA TRAPEADORA"" de Laboncler 
Fabricada bajo los estándares de calidad más rigurosos del mercado, para conseguir un rendimiento único....
Sus cintas de microfibra con medidas y tejidos especiales Abarcan más superficie...
 (200 gramos de Fibra pura ) 
NO PESA , NO RAYA Y ESCURRE DE MANERA IDÓNEA.
Dejando nuestros suelos con un brillo destellante.
SU RESISTENCIA Y VERSATILIDAD es indiscutible...
Si tienes Plaqueta, Parquet, Suelo vinílico, Porcelánico o cerámico.
ESTA ES LA FREGONA QUE NECESITAS.
 APUESTA POR UNA LIMPIEZA SIN HUELLAS. 
¡¡ Si es bueno... es de Laboncler !!","in stock","new","6.55 EUR","","https://aura-prestige.sumupstore.com/product/fregona-trapeadora-magica","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/trapeadora.jpg","Laboncler","Hogar"
"fregona-optimus-360","FREGONA OPTIMUS 960","LA ÓPTIMUS 960 DE LABONCLER 
La más alta calidad en el mundo del fregado.
La fregona Óptimus 960 de Laboncler, está fabricada bajo los estándares de calidad más rigurosos del mercado...
Para conseguir un rendimiento único.
Millones de hilos de MICROFIBRA NATURAL agrupados en un cordón de DOBLE TORSIÓN para unos resultados impecables...
 (250 gramos de Fibra pura ) 
Su capacidad de ABSORCIÓN es de hasta 1.2 litros.
Su RESISTENCIA es inigualable.
Su ESCURRIDO es óptimo.
Apta para todo tipo de suelos:
Siendo idónea para MARMOL, GRES, TERRAZO, RESINA, LINOLEOS, LAMINADOS, BALDOSAS E HIDRAÚLICOS.
 APUESTA POR UNA LIMPIEZA SIN HUELLAS. 
¡¡ Si es bueno... es de Laboncler !!","in stock","new","6.55 EUR","","https://aura-prestige.sumupstore.com/product/fregona-optimus-960","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/LBC-Optimus-360.jpg","Laboncler","Hogar"
"bolsa-para-lavadora","BOLSA PARA LAVADORA","Protege tus prendas delicadas. NUEVO MODELO ! 
 Ecológica y capturadora de microplásticos.
 Fabricada con materiales de poliéster reutilizables y respirables, sanos y limpios.
 Permite dispensar el detergente y el agua fácilmente para una limpieza óptima.
 No sólo para lavar y secar la ropa, sino que también se puede usar como bolsa diaria o de viaje, para guardar ropa, calcetines, ropa interior...
 Resistente a la lejía y a los detergentes. Malla permeable, evita golpes y desgastes.
 Tamaño 40x50 cm","in stock","new","2.86 EUR","2.60 EUR","https://aura-prestige.sumupstore.com/product/bolsa-para-lavadora","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/bolsa-lavadora-2.jpg","Laboncler","Hogar"
"perfume-hombre-703","Perfume Hombre 703","Perfume de equivalencia de hombre.
 Notas de Salida: Geranio.
 Notas de Corazón: Haba Tonka.
 Notas de Fondo: Sándalo.

Opciones disponibles: 30ml
Indícanos la opción que quieres al hacer el pedido.","in stock","new","6.95 EUR","","https://aura-prestige.sumupstore.com/product/perfume-hombre-703","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/perfume-hombre-24_3b427875-932e-4704-8adc-bf3f909c012b.jpg","Laboncler","Perfumes · Hombre"
"perfume-mujer-754","Perfume Mujer 754","Perfume de equivalencia de mujer.
 Notas de Salida: Flor del Peral, Bayas Rojas y Mandarina Italiana.
 Notas de Corazón: Gardenia, Jazmín y Frangipani (Plumeria, Plumaria, Atapaima).
 Notas de Fondo: Azúcar Moreno y Pachulí.

Opciones disponibles: 100ml
Indícanos la opción que quieres al hacer el pedido.","in stock","new","14.95 EUR","","https://aura-prestige.sumupstore.com/product/perfume-mujer-754","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/perfume-mujer-24_5c4a6635-92e9-494f-bb5b-6f06d0c1880d.jpg","Laboncler","Perfumes · Mujer"
"perfume-mujer-753","Perfume Mujer 753","Perfume de equivalencia de mujer.
 Notas de Salida: Toronja (Pomelo), Rosada, Lichi Rosa y Pimienta Rosa.
 Notas de Corazón: Peonía, Rosa de Damasco y Jazmín.
 Notas de Fondo: Cedro, Musgo y Madera de Cachemira.","out of stock","new","6.95 EUR","","https://aura-prestige.sumupstore.com/product/perfume-mujer-753","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/perfume-mujer-24_b2828063-63da-4e5d-bd62-bcb9639039a3.jpg","Laboncler","Perfumes · Mujer"
"eco-pack-detergente-gel-activo-labonclersuavizante-blume-poison-laboncler-eco-jin-neutro-y-difusor","ECO-PACK DETERGENTE Gel Activo Laboncler+SUAVIZANTE Blume Poison Laboncler+ ECO-JIN 1L Aroma a elegir CON DIFUSOR","💥💥 NUEVO ECO PACK AHORRO 💥💥
La poderosa fuerza de nuestro detergente GEL ACTIVADO (3litros)
Y el aroma y cuidado inconfundible de nuestro suavizante BLUME POISON (3litros)
Junto a ECO-JIN En el aroma que tú elijas + Difusor.
Un trío que garantiza la limpieza y la salubridad de todos tus tejidos.
 (Para textiles recuerda que recomendamos ECO-JIN neutro ya que no contiene ningún tipo de colorantes)

Opciones disponibles: GLOW · HOME · INTENSE · NEUTRO · SPA · ICE-MINT
Indícanos la opción que quieres al hacer el pedido.","in stock","new","43.90 EUR","","https://aura-prestige.sumupstore.com/product/eco-pack-detergente-gel-activo-laboncler-suavizante-blume-poison-laboncler-eco-jin-1l-aroma-a-elegir-con-difusor","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/ECO-PACK-ECO-Y-DETERGENTE-Y-SUAVIZANTE.jpg","Laboncler","Packs"
"suavizante-blume-poison-laboncler","SUAVIZANTE Blume Poison Laboncler","..... NUEVO SUAVIZANTE LABONCLER ..... 
 🍓AROMA EXCLUSIVO A FLOR DE CEREZO Y FRESA JEWEL🍓  
El suavizante Premium de Laboncler consigue una colada suave, esponjosa, con volumen y extra perfumada...
Gracias a sus tensioactivos catiónicos que se adhieren a los tejidos proporcionando una calidad insuperable...
Es el Suavizante más fresco y perfumado del mercado 🥰
Con microcapsulas de fragancia prolongada.
Hasta 9 semanas de aroma y cuidado inconfundible.
Dile adiós a los perfumadores extras.
¡¡¡ Además es 100% Biodegradable !!! y Cruelty Free ( No Testamos en animales )
🍓 Formato 3 litros 
 🍓 Protege contra el moho 
 🍓 Promueve un secado rápido 
 🍓 Hace más fácil el planchado 
 🍓 Mantiene el color y el brillo de tus prendas 
 🍓 A 0.37 céntimos el lavado ( hasta 8 kilos) 
 🍓 Ideal para personas con piel atópica 
HAZME CASO, FROTA TUS PRENDAS UNA VEZ SECAS PARA ROPER SUS MICROCAPSULAS Y SENTIR VEZ TRAS OTRA SU IMPRESIONANTE PERFUME 😍
75 ml (3/4 de tapón) bastan para una colada de hasta 8 kilos Súper perfumada y libre de malos olores.
Este es el Suavizante Premium por excelencia que marcará un antes y un después en el mundo de tu lavadora 🥰
Y por supuesto es... de Laboncler.","in stock","new","16.46 EUR","","https://aura-prestige.sumupstore.com/product/suavizante-blume-poison-laboncler","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/suavizante-nuevo.jpg","Laboncler","Hogar"
"detergente-gel-activo-laboncler","DETERGENTE Gel Activo Laboncler","..... NUEVO DETERGENTE LABONCLER ..... 
El nuevo "" Gel Activo "" de Laboncler es un detergente Premium exclusivo, líquido, para lavar ropa Blanca y de Color, con un aroma SUPER FRESCO, MARINO...
Los ingredientes activados de su fórmula genuina, penetra las fibras profundamente y permite pre tratar y remover manchas desde las más comunes hasta las más difíciles....
Gracias a su tecnología te ofrece una limpieza hiper eficaz, cuidando de tu ropa desde la primera lavada, disolviendo tintas, grasas, sudor y todo tipo de suciedades...
(Imagínatelo en conjunción con ECO-JIN)
Un absoluto icono de limpieza.
Contiene agentes Blanqueantes ópticos.
Sus tensioactivos limpiadores son Los más altos y peptizantes del mercado eso le confiere un poder de arrastre único.
¡¡¡ Además es 100% Biodegradable !!! Y Cruelty Free ( No Testamos en animales )
💧 Formato 3 litros ( Mínimo 42 lavados) 
 💧 Cuida tus prendas 
 💧 Limpia en profundidad 
 💧 Previene de la cal 
 💧 No deja residuos en tu lavadora 
 💧 Crea una barrera antimanchas 
 💧 A 0.35 céntimos el lavado (Hasta 8 kilos) 
SIN DUDA UN DETERGENTE FUERA DE LO COMÚN... UN DETERGENTE QUE OFRECE RENTABILIDAD, LIMPIEZA Y CALIDAD SIN COMPETENCIA...
Por supuesto es... de Laboncler.","in stock","new","16.46 EUR","","https://aura-prestige.sumupstore.com/product/detergente-gel-activo-laboncler","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/detergente-nuevo.jpg","Laboncler","Hogar"
"perfume-mujer-94","Perfume Mujer 94","Perfume de equivalencia de mujer.

Opciones disponibles: 100ml
Indícanos la opción que quieres al hacer el pedido.","in stock","new","14.95 EUR","","https://aura-prestige.sumupstore.com/product/perfume-mujer-94","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/perfume-mujer-24_83d2b509-cc91-4187-bb5a-9ef539b8bc4a.jpg","Laboncler","Perfumes · Mujer"
"bayeta-de-doble-cara-laboncler","Bayeta de DOBLE CARA Laboncler","1 Bayeta / Paño microfibra Sanitario 35 x 30 cm
Bayeta de 2 caras:
Una de suave micro-fibra natural para un secado y acabado perfectos y otra de un material arrastrante tipo estropajo suave, perfecto para una limpieza más exhaustiva.
Esta bayeta es apta para todo tipo de superficies siendo ideal para las piezas del cuarto de baño, porcelanas, grifería, cristales y espejos, metales y maderas...
Poliester, Poliamida y Nailon súper resistentes.
(No admite planchado ni lavado a más de 60 grados)
1 Unidad.","in stock","new","3.08 EUR","","https://aura-prestige.sumupstore.com/product/bayeta-de-doble-cara-laboncler","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/1000074759.png","Laboncler","Hogar"
"eco-jin-intense-5-litros","Eco-Jin INTENSE BIDÓN 5 Litros","NUEVO ECO-JIN INTENSE 5 Litros , aroma a CÍTRICA CIDRA Y NARANJA PÉRSICA ENTRELAZADOS CON LA MAJESTUOSA FRAGANCIA DEL JABÓN DE MARSELLA.
Incluye 3 Dosificadores o 3 Bayetas y 3 Estropajos a tu elección.
 ECO-JIN , no emite vapores tóxicos, no contiene sulfatos, ni compuestos de amonio, ni amoniacos, ni ftalatos, ni lejías...
Viene altamente concentrado.
Hay que diluirlo en agua.
Por eso lo entregamos con su botella medidora/diluidora.
De cada litro de concentrado salen 15 LITROS de producto listo para su uso.
Es una maravilla para todo...
Suelos, espejos, cristales, aseo, cocina, muebles, lavadora, ropa, tapicerías,
grasa acumulada, planchas, freidoras, campanas, manchas dificiles,
chicles, pegamento y pintura en la ropa...
Sus tensoactivos cuidan todo tipo de superficies y hacen que estén más limpias, por más tiempo.
¡¡ Su precio y rentabilidad es lo mejor !!
Nota: El modelo de la pistola difusora puede variar, dependiendo de existencias.
 EL DIFUSOR ES NECESARIO PARA HACER LA CORRECTA DISOLUCION CON AGUA PARA SU USO.

Opciones disponibles: Lo quiero con DIFUSORES · No quiero difusores, prefiero BAYETAS y ESTROPAJOS
Indícanos la opción que quieres al hacer el pedido.","in stock","new","60.39 EUR","","https://aura-prestige.sumupstore.com/product/eco-jin-intense-bidon-5-litros","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/INTENSE-5L.jpg","Laboncler","ECO-JIN Multiusos"
"eco-jin-intense-1-litro","Eco-Jin INTENSE 1 Litro","ECO-JIN INTENSE 1 Litro , aroma a CÍTRICA CIDRA Y NARANJA PÉRSICA ENTRELAZADOS CON LA MAJESTUOSA FRAGANCIA DEL JABÓN DE MARSELLA.
Incluye 1 Dosificador o Bayeta y Estropajo a tu elección.
ECO-JIN no emite vapores tóxicos, no contiene sulfatos,
ni compuestos de amonio, ni amoniacos, ni ftalatos, ni lejías...
Viene altamente concentrado.
Hay que diluirlo en agua.
Por eso lo entregamos con su botella medidora/diluidora.
De cada litro de concentrado
salen 15 LITROS de producto listo para su uso.
Es una maravilla para todo...
Suelos,espejos, cristales, aseo, cocina, muebles, lavadora, ropa, tapicerías,
grasa acumulada, planchas, freidoras, campanas, manchas dificiles,
chicles, pegamento y pintura en la ropa...
Sus tensoactivos cuidan todo tipo de superficies y hacen que estén más limpias, por más tiempo.
¡¡ Su precio y rentabilidad es lo mejor !!
Nota: El modelo de la pistola difusora puede variar, dependiendo de existencias.
 EL DIFUSOR ES NECESARIO PARA HACER LA CORRECTA DISOLUCION CON AGUA PARA SU USO.

Opciones disponibles: Lo quiero con DIFUSOR · No quiero difusor, prefiero BAYETA y ESTROPAJO
Indícanos la opción que quieres al hacer el pedido.","in stock","new","16.46 EUR","","https://aura-prestige.sumupstore.com/product/eco-jin-intense-1-litro","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/INTENSE-1L.jpg","Laboncler","ECO-JIN Multiusos"
"rasqueta-limpiacristales","Rasqueta Limpiacristales","Rasqueta limpiacristales:
 Ideal para limpieza de cuarto de baño, mamparas, cristales en general y espejos.
 Ligera, flexible y con soporte para su comodo acceso
 Medida (anchoxlargo): 25x20,3
 Soporte: Polipropileno -Lamina: Termoplástica
 Es un producto ligero y fácil de transportar que será un buen aliado para la limpieza de cristales y mamparas. 
 Se recomienda su uso después de cada ducha, cuando los cristales están mojados y así eliminar los restos de agua y evitar que queden marcas. 
 Se trata de una rasqueta de plástico monopieza con inyección de caucho TPR bimateria. Con esas características se consigue un mayor confort en el agarre y una mejora de rendimiento en la limpieza. 
 Lleva incorporada una ventosa, a la que se acopla la rasqueta, para poder ubicarla en zonas donde más se pueden necesitar como por ejemplo en la mampara de la ducha. Podrás realizar una limpieza rápida y cómoda en un momento, para empezar debes realizar un movimiento uniforme de desplazamiento, tanto horizontal como vertical para ayuda a obtener un mejor resultado en su limpieza. 
 Ayudará a retirar mejor la suciedad y proceder al secado de forma rápida. Deja los cristales secos y relucientes después de cada uso.","in stock","new","5.50 EUR","","https://aura-prestige.sumupstore.com/product/rasqueta-limpiacristales","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/1000074761.png","Laboncler","Hogar"
"perfume-unisex-752","Perfume Unisex 752 Laboncler Island Water","Perfume Exclusivo Laboncler Island Water. Unisex.","out of stock","new","6.95 EUR","","https://aura-prestige.sumupstore.com/product/perfume-unisex-752-laboncler-island-water","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/perfume-mujer-24_89f578f0-6991-440d-bf69-5d1343699052.jpg","Laboncler","Perfumes · Hombre"
"perfume-mujer-751","Perfume Mujer 256","Perfume de equivalencia de mujer.
 Notas de Salida: Mango y Bergamota.
 Notas de Corazón: Jazmín e Incienso de Olíbano (Franquincienso).
 Notas de Fondo: Vainilla y Sándalo.

Opciones disponibles: 100ml · 30ml
Indícanos la opción que quieres al hacer el pedido.","in stock","new","6.95 EUR","","https://aura-prestige.sumupstore.com/product/perfume-mujer-256","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/perfume-mujer-24_c2af68ed-5628-4580-962a-36f36dabcdd1.jpg","Laboncler","Perfumes · Mujer"
"perfume-hombre-700","Perfume hombre 579","Perfume hombre de equivalencia.
  Notas de Salida: Lavanda, Entusiasmo de Limón y Limón de Amalfi (Lima de Amalfi).
 Notas de Corazón: Lavanda, Notas Terrosas, Humo, Manzana y Pachulí.
 Notas de Fondo: Vainilla, Lavanda y Vetiver.

Opciones disponibles: 100ml · 30ml
Indícanos la opción que quieres al hacer el pedido.","in stock","new","6.95 EUR","","https://aura-prestige.sumupstore.com/product/perfume-hombre-579","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/perfume-hombre-24_3f46ecf0-9ca0-42f2-a96a-61f5de0ccff0.jpg","Laboncler","Perfumes · Hombre"
"pistola-doble-funcion","PISTOLA Doble función","NUEVA PISTOLA DOBLE FUNCIÓN
ECO-JIN
⭐ Pestaña abierta:
MODO NORMAL
(Pulverización líquida)
Para todo tipo de superficies y tejidos.
⭐ Pestaña cerrada:
MODO ESPUMA CONCENTRADA
(Pulverización espumosa)
Para superficies resbaladizas, tipo pomos de puertas, aceros, campanas, piezas del cuarto de baño y tejidos con manchas muy adheridas.
 ESTE ARTÍCULO SÓLO ES LA PISTOLA PULVERIZADORA 
Nota:  Este artículo no da puntos.","in stock","new","1.10 EUR","","https://aura-prestige.sumupstore.com/product/pistola-doble-funcion","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/1000073531.png","Laboncler","ECO-JIN Multiusos"
"eco-jin-1-litro-aroma-elegir-sin-difusor","Eco-Jin 1 Litro Aroma a elegir SIN DIFUSOR","ESTE ARTICULO SOLO CONTIENE EL PRODUCTO CONCENTRADO, SIN DIFUSOR. 
 SELECCIONA EL AROMA QUE QUIERES COMPRAR: 
 NEUTRO: SIN COLOR NI OLOR. 
 SPA: COLOR AZUL, AROMA FRESCO SPA. 
 HOME: COLOR ROSA, AROMA A TALCO Y FLORES BLANCAS. 
 INTENSE: COLOR AMARILLO, AROMA CÍTRICA CIDRA Y NARANJA PÉRSICA ENTRELAZADOS CON LA MAJESTUOSA FRAGANCIA DEL JABÓN DE MARSELLA. 
 GLOW: COLOR LILA, AROMA FLORES LILAS, VIOLETAS, JAZMIN SAMBAC Y ALMIZCLE PURO. 
 EL DIFUSOR ES NECESARIO PARA HACER LA CORRECTA DISOLUCION CON AGUA PARA SU USO. 
ECO-JIN no emite vapores tóxicos, no contiene sulfatos, ni compuestos de amonio, ni amoniacos, ni ftalatos, ni lejías...
Viene altamente concentrado.
Hay que diluirlo en agua.
De cada litro de concentrado salen 15 LITROS de producto listo para su uso.
Es una maravilla para todo...
Suelos, espejos, cristales, aseo, cocina, muebles, lavadora, ropa, tapicerías,
grasa acumulada, planchas, freidoras, campanas, manchas dificiles,
chicles, pegamento y pintura en la ropa...
Sus tensoactivos cuidan todo tipo de superficies y hacen que estén más limpias, por más tiempo.
¡¡ Su precio y rentabilidad es lo mejor !!
more

Opciones disponibles: GLOW · HOME · INTENSE · NEUTRO · SPA · ICE-MINT
Indícanos la opción que quieres al hacer el pedido.","in stock","new","14.85 EUR","","https://aura-prestige.sumupstore.com/product/eco-jin-1-litro-aroma-a-elegir-sin-difusor","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/sin_difusor_ice_mint.jpg","Laboncler","ECO-JIN Multiusos"
"aceite-esencia-aires-de-provenza-concentrado","Aceite Esencia Aires de Provenza Concentrado","Aceite hidrosoluble puro de Aires de provenza. 
Bruma de ambiente apta para Humidificadores y Quemadores de Esencias . No válido para Lámpara Catálitica. 
Esencia de perfume ultraconcentrada.
 Máxima concentración sin diluir. 
Este producto viene en cristal topacio para prevenir la oxidación por luz que sufren los aceites y fragancias puras.
 Dosificación: 1 gota x 20ml de agua. La dosis para nuestro Humidificador Cecotec es de 50 gotas x Litro de agua. 
Contenido: 10ml","in stock","new","3.85 EUR","","https://aura-prestige.sumupstore.com/product/aceite-esencia-aires-de-provenza-concentrado","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/1000073534.png","Laboncler","Ambientación · Humidificador"
"recambio-mopa-autolimp-plus","RECAMBIO Mopa Autolimp Plus","Recambio para uso exclusivo de la Mopa Autolimp PLUS. 
 NO ES VÁLIDO PARA LA MOPA MÁGICA (modelo anterior).
No meter en lavadora.
No utilizar lejía, amoníaco ni suavizante para su limpieza. Utilizar agua con jabón o Eco-Jin.
1 unidad.","in stock","new","6.06 EUR","","https://aura-prestige.sumupstore.com/product/recambio-mopa-autolimp-plus","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/1000074766.png","Laboncler","Hogar"
"esencia-neutra-limpiadora-mechas","ESENCIA NEUTRA LIMPIADORA MECHAS 200ML","Líquido para limpiar mechas de lámparas catalíticas.
 Ideal para cambios de fragancia sin sustituir la mecha. 
Mantiene sus propiedades purificadoras en el aire sin fragancia.
Envase de P.E.T. con tapón de aluminio.
Contenido 200ml.","in stock","new","9.80 EUR","","https://aura-prestige.sumupstore.com/product/esencia-neutra-limpiadora-mechas-200ml","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/NEUTRO-200.jpg","Laboncler","Ambientación · Esencias"
"aceite-esencia-sweet-lemon-concentrada","Aceite Esencia Sweet Lemon Concentrada","Aceite hidrosoluble puro de Limón Dulce.
Bruma de ambiente apta para Humidificadores y Quemadores de Esencias. No válido para Lámpara Catálitica . 
Esencia de perfume ultraconcentrada.
 Máxima concentración sin diluir. 
Este producto viene en cristal topacio para prevenir la oxidación por luz que sufren los aceites y fragancias puras.
 Dosificación: 1 gota x 20ml de agua. La dosis para nuestro Humidificador Cecotec es de 50 gotas x Litro de agua. 
Contenido: 10ml","in stock","new","3.85 EUR","","https://aura-prestige.sumupstore.com/product/aceite-esencia-sweet-lemon-concentrada","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/1000072752.png","Laboncler","Ambientación · Humidificador"
"aceite-esencia-mango-concentrada","Aceite Esencia Mango Concentrada","Aceite hidrosoluble puro de Mango.
Bruma de ambiente apta para Humidificadores y Quemadores de Esencias. No válido para Lámpara Catálitica. 
Esencia de perfume ultraconcentrada.
 Máxima concentración sin diluir. 
Este producto viene en cristal topacio para prevenir la oxidación por luz que sufren los aceites y fragancias puras.
 Dosificación: 1 gota x 20ml de agua. La dosis para nuestro Humidificador Cecotec es de 50 gotas x Litro de agua. 
Contenido: 10ml","in stock","new","3.85 EUR","","https://aura-prestige.sumupstore.com/product/aceite-esencia-mango-concentrada","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/1000072748.png","Laboncler","Ambientación · Humidificador"
"aceite-esencia-lavanda-concentrada","Aceite Esencia Lavanda Concentrada","Aceite hidrosoluble puro de Lavanda.
Bruma de ambiente apta para Humidificadores y Quemadores de Esencias. No válido para Lámpara Catálitica. 
Esencia de perfume ultraconcentrada.
 Máxima concentración sin diluir. 
Este producto viene en cristal topacio para prevenir la oxidación por luz que sufren los aceites y fragancias puras.
 Dosificación: 1 gota x 20ml de agua. La dosis para nuestro Humidificador Cecotec es de 50 gotas x Litro de agua. 
Contenido: 10ml","in stock","new","3.85 EUR","","https://aura-prestige.sumupstore.com/product/aceite-esencia-lavanda-concentrada","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/1000072746.png","Laboncler","Ambientación · Humidificador"
